Rk,Att,Live-Pass,Dead-Pass,FK-Pass,TB-Pass,Sw-Pass,Crs-Pass,TI-Pass,CK-Pass,In-Corn,Out-Corn,Str-Corn,Cmp-Outc,Off-Outc,Blocks-Outc
1680,1695,1632,61,56,4,18,3,5,0,0,0,0,1533,2,19
1681,611,567,41,3,5,1,74,8,30,29,0,0,439,3,24
1682,1103,722,377,102,0,2,0,0,0,0,0,0,816,4,0
1683,1213,1123,85,81,0,42,11,4,0,0,0,0,952,5,12
1684,398,378,18,5,0,3,31,4,5,2,2,0,291,2,15
1685,21,13,8,1,0,0,0,0,0,0,0,0,18,0,0
1686,510,473,35,1,3,1,15,3,0,0,0,0,371,2,17
1687,258,242,14,7,3,7,14,3,1,1,0,0,177,2,7
1688,1123,1083,39,33,0,17,1,6,0,0,0,0,1007,1,8
1689,664,656,3,0,1,3,35,3,0,0,0,0,504,5,30
1690,1887,1645,239,33,0,4,29,206,0,0,0,0,1650,3,17
1691,1234,1189,45,42,2,15,5,2,0,0,0,0,1051,0,16
1692,313,302,10,5,0,2,1,0,0,0,0,0,276,1,2
1693,549,437,111,11,0,7,30,96,4,3,0,1,375,1,7
1694,649,634,14,13,0,1,0,1,0,0,0,0,504,1,5
1695,295,245,50,1,0,0,17,45,0,0,0,0,222,0,13
1696,382,336,44,5,0,1,23,39,0,0,0,0,289,2,6
1697,207,196,9,0,0,1,10,2,0,0,0,0,135,2,8
1698,217,211,4,2,1,2,6,1,1,1,0,0,187,2,2
1699,1013,978,31,19,5,15,4,4,7,1,2,0,838,4,12
1700,394,386,7,7,1,4,1,0,0,0,0,0,341,1,4
1701,294,253,40,2,0,0,21,38,0,0,0,0,217,1,7
1702,238,225,11,0,0,0,6,0,0,0,0,0,158,2,4
1703,1053,1013,37,32,6,5,6,5,0,0,0,0,911,3,18
1704,2344,2280,61,40,3,5,1,21,0,0,0,0,2074,3,10
1705,88,86,2,1,0,0,0,1,0,0,0,0,74,0,1
1706,1185,1164,15,15,2,11,3,0,0,0,0,0,985,6,19
1707,622,552,67,3,7,3,8,8,1,0,0,0,479,3,31
1708,558,545,13,1,1,0,26,4,1,0,1,0,434,0,21
1709,1859,1627,224,69,1,69,7,155,0,0,0,0,1493,8,23
1710,139,137,2,0,2,0,3,0,0,0,0,0,102,0,5
1711,1177,708,466,131,0,2,0,0,0,0,0,0,641,3,0
1712,39,38,1,0,0,0,3,0,1,1,0,0,26,0,2
1713,260,243,17,1,0,0,7,0,0,0,0,0,189,0,8
1714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,596,473,121,7,2,4,46,114,0,0,0,0,446,2,16
1716,579,452,127,11,0,3,79,98,17,0,16,0,416,0,12
1717,883,694,188,7,0,4,67,181,0,0,0,0,599,1,33
1718,1435,1312,115,11,7,16,68,20,47,9,6,1,1139,8,28
1719,52,42,10,2,0,0,1,8,0,0,0,0,34,0,1
1720,292,281,10,4,0,7,0,6,0,0,0,0,245,1,2
1721,817,762,49,20,5,3,75,6,21,14,2,1,527,6,35
1722,5,5,0,0,0,0,1,0,0,0,0,0,3,0,1
1723,90,88,2,0,0,0,12,2,0,0,0,0,52,0,4
1724,25,23,2,2,0,2,0,0,0,0,0,0,19,0,0
1725,373,355,18,4,0,1,35,0,7,2,3,0,261,0,15
1726,940,887,52,26,3,1,18,12,2,0,1,1,773,1,24
1727,13,13,0,0,0,0,0,0,0,0,0,0,9,0,0
1728,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1729,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1730,508,343,165,40,0,0,0,0,0,0,0,0,318,0,2
1731,1365,1220,137,76,15,23,110,6,52,40,8,1,1023,8,18
1732,565,529,34,2,2,2,12,32,0,0,0,0,424,2,20
1733,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1734,1090,1054,31,15,4,11,37,13,1,1,0,0,786,5,25
1735,1154,1042,106,46,9,15,199,10,48,38,5,0,782,6,51
1736,1254,1216,32,30,1,14,13,2,0,0,0,0,1060,6,16
1737,1696,1559,131,121,2,5,2,8,0,0,0,0,1508,6,10
1738,2262,2161,99,68,2,21,5,26,0,0,0,0,2018,2,22
1739,314,252,60,5,0,1,5,55,0,0,0,0,219,2,12
1740,763,734,26,21,0,17,4,5,0,0,0,0,535,3,12
1741,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1742,21,21,0,0,0,0,0,0,0,0,0,0,17,0,2
1743,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0
1744,347,323,22,6,3,0,34,3,12,5,5,0,234,2,19
1745,436,421,12,2,3,1,4,3,1,0,0,0,392,3,6
1746,778,759,16,12,5,5,3,4,0,0,0,0,657,3,9
1747,1119,929,187,13,0,2,25,174,0,0,0,0,948,3,22
1748,700,666,33,32,2,4,1,1,0,0,0,0,626,1,16
1749,945,784,154,37,2,7,125,4,89,33,24,0,705,7,16
1750,1446,1238,206,34,0,9,65,172,0,0,0,0,1174,2,16
1751,1131,975,153,19,0,3,39,127,7,3,1,1,980,3,22
1752,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
1753,1564,1505,55,36,6,23,11,11,7,4,3,0,1374,4,9
1754,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
1755,1528,1480,39,19,13,21,41,17,2,0,2,0,1195,9,37
1756,444,421,22,1,1,6,59,11,1,0,0,0,257,1,23
1757,404,346,57,2,1,4,39,55,0,0,0,0,315,1,10
1758,1242,1212,29,28,1,9,5,1,0,0,0,0,1059,1,12
1759,94,82,12,4,0,0,9,8,0,0,0,0,80,0,3
1760,957,733,223,46,0,3,0,0,0,0,0,0,811,1,1
1761,1351,1201,148,13,1,5,28,135,0,0,0,0,1226,2,22
1762,645,633,12,12,0,3,0,0,0,0,0,0,593,0,6
1763,790,659,127,8,0,2,54,118,1,0,0,0,638,4,17
1764,305,293,11,9,0,3,1,0,0,0,0,0,255,1,1
1765,197,149,47,11,0,0,0,0,0,0,0,0,176,1,1
1766,177,162,14,9,2,3,8,0,4,1,3,0,119,1,2
1767,1768,1724,30,27,13,13,23,3,0,0,0,0,1351,14,35
1768,1358,1072,281,30,1,8,137,205,46,15,23,0,1027,5,28
1769,69,60,9,4,0,1,12,0,5,3,2,0,48,0,5
1770,33,22,11,0,0,0,1,11,0,0,0,0,23,0,2
1771,548,523,21,0,6,9,22,2,12,3,5,0,400,4,14
1772,1392,1023,366,78,0,3,0,0,0,0,0,0,1037,3,2
1773,1657,1566,72,24,28,19,32,3,34,13,1,0,1400,19,31
1774,544,507,35,7,1,4,52,9,19,15,1,0,364,2,14
1775,1155,1005,143,8,2,6,45,135,0,0,0,0,897,7,24
1776,692,661,29,24,1,12,6,5,0,0,0,0,579,2,7
1777,1200,898,297,18,0,0,43,279,0,0,0,0,878,5,41
1778,321,303,18,16,0,5,0,2,0,0,0,0,244,0,1
1779,26,25,1,1,0,0,0,0,0,0,0,0,23,0,0
1780,115,109,6,1,1,0,8,2,0,0,0,0,66,0,8
1781,54,54,0,0,0,0,0,0,0,0,0,0,51,0,3
1782,161,149,10,0,0,0,6,1,0,0,0,0,103,2,10
1783,33,33,0,0,0,0,3,0,0,0,0,0,17,0,2
1784,18,18,0,0,0,0,0,0,0,0,0,0,10,0,0
1785,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
1786,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,311,244,66,3,1,2,23,63,0,0,0,0,224,1,11
1788,2098,2019,78,73,0,38,2,5,0,0,0,0,1877,1,12
1789,377,343,33,0,2,2,5,5,0,0,0,0,299,1,12
1790,2367,2318,40,28,12,15,45,12,0,0,0,0,1893,9,45
1791,1026,747,271,102,0,8,0,0,0,0,0,0,528,8,1
1792,2037,1905,120,57,5,28,11,21,0,0,0,0,1801,12,18
1793,493,444,49,20,1,5,43,0,29,11,13,0,400,0,4
1794,1464,1251,206,106,5,30,132,2,70,34,26,1,1150,7,16
1795,515,493,18,0,3,3,13,9,1,1,0,0,367,4,11
1796,31,31,0,0,0,0,3,0,0,0,0,0,24,0,3
1797,777,715,60,16,2,4,43,30,14,0,10,0,646,2,16
1798,662,639,17,1,2,8,12,11,0,0,0,0,432,6,12
1799,362,349,12,10,0,0,3,2,0,0,0,0,288,1,4
1800,69,68,0,0,1,0,0,0,0,0,0,0,58,1,2
1801,1684,1615,66,47,3,8,4,18,0,0,0,0,1336,3,12
1802,754,678,76,7,2,1,32,68,0,0,0,0,652,0,6
1803,353,313,39,1,1,1,9,0,0,0,0,0,234,1,17
1804,1046,826,216,7,2,6,49,209,0,0,0,0,793,4,24
1805,384,364,18,4,3,2,17,3,9,7,1,0,310,2,8
1806,514,405,106,11,0,0,28,95,0,0,0,0,385,3,6
1807,145,132,12,5,0,1,6,1,6,2,3,0,117,1,1
1808,1930,1522,400,29,1,0,62,367,4,2,2,0,1393,8,54
1809,905,844,59,59,0,5,0,0,0,0,0,0,710,2,2
1810,780,623,152,23,0,5,85,109,20,13,7,0,526,5,26
1811,1168,1128,35,15,8,9,46,12,7,5,2,0,959,5,28
1812,814,786,26,10,6,1,45,7,7,4,3,0,581,2,35
1813,450,412,38,0,0,5,12,1,0,0,0,0,289,0,14
1814,161,155,5,5,0,0,0,0,0,0,0,0,130,1,1
1815,1706,1587,112,64,11,35,48,12,30,10,7,0,1500,7,28
1816,567,527,39,0,6,3,7,2,0,0,0,0,413,1,16
1817,187,183,4,0,1,0,7,1,0,0,0,0,145,0,5
1818,42,42,0,0,0,0,1,0,0,0,0,0,36,0,0
1819,1863,1509,348,30,0,20,158,316,2,0,2,0,1400,6,59
1820,124,119,5,0,0,1,1,5,0,0,0,0,110,0,0
1821,522,505,13,0,6,0,9,2,1,0,0,0,331,4,16
1822,1228,1089,133,12,3,5,117,104,17,6,8,0,860,6,33
1823,325,263,62,6,0,2,16,56,0,0,0,0,243,0,4
1824,1179,1063,107,32,2,9,105,14,59,23,21,0,951,9,23
1825,1411,1301,101,57,1,25,98,15,28,13,14,0,1104,9,22
1826,340,327,13,8,0,3,6,2,3,2,0,0,271,0,1
1827,1280,1184,93,53,4,37,43,7,23,10,10,0,997,3,23
1828,684,584,96,5,0,2,33,91,0,0,0,0,524,4,21
1829,973,648,316,85,0,3,0,0,0,0,0,0,539,9,0
1830,664,574,89,51,1,11,45,1,27,10,14,0,493,1,10
1831,317,274,43,5,0,5,13,38,0,0,0,0,251,0,4
1832,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1833,659,641,17,3,6,8,20,3,0,0,0,0,489,1,20
1834,190,186,3,2,1,2,2,1,0,0,0,0,132,1,4
1835,33,32,1,0,0,0,7,0,1,0,0,0,20,0,2
1836,296,288,8,5,0,3,1,3,0,0,0,0,248,0,4
1837,617,550,58,17,3,2,47,28,13,7,0,0,493,9,16
1838,1389,1113,271,17,0,5,84,253,1,0,0,0,1016,5,35
1839,453,437,12,1,10,7,12,5,0,0,0,0,309,4,26
1840,579,553,26,6,2,5,74,9,8,2,5,0,393,0,21
1841,285,276,6,5,2,5,3,1,0,0,0,0,216,3,5
1842,21,20,1,1,0,1,0,0,0,0,0,0,17,0,0
1843,657,625,28,25,0,6,6,2,1,0,0,0,561,4,6
1844,87,82,5,1,0,0,2,3,0,0,0,0,75,0,1
1845,92,86,4,0,0,0,5,0,0,0,0,0,51,2,9
1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,35,35,0,0,0,1,0,0,0,0,0,0,30,0,1
1848,76,73,3,2,0,1,0,0,0,0,0,0,65,0,0
1849,128,123,5,1,0,1,1,0,0,0,0,0,102,0,5
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,26,23,3,2,0,0,0,1,0,0,0,0,21,0,0
1852,33,33,0,0,0,0,2,0,0,0,0,0,24,0,2
1853,235,233,2,2,1,0,3,0,0,0,0,0,205,0,3
1854,34,30,4,0,0,0,0,0,0,0,0,0,30,0,0
1855,929,895,34,30,0,17,0,4,0,0,0,0,825,0,8
1856,239,135,104,29,0,2,0,0,0,0,0,0,164,0,0
1857,723,719,1,0,2,4,10,1,0,0,0,0,429,3,17
1858,1278,1159,113,16,10,8,153,4,90,39,43,0,998,6,35
1859,774,745,20,8,8,0,33,7,1,0,0,0,567,9,24
1860,45,37,8,0,0,0,0,1,0,0,0,0,32,0,4
1861,2039,1851,184,96,5,25,108,7,77,16,40,3,1700,4,35
1862,709,690,15,11,1,6,6,4,0,0,0,0,598,4,15
1863,594,481,109,56,4,13,81,0,51,17,29,0,408,4,10
1864,12,10,2,0,0,0,0,0,0,0,0,0,8,0,0
1865,1147,981,164,22,0,5,34,142,0,0,0,0,851,2,31
1866,1203,1028,174,26,4,6,40,148,0,0,0,0,957,1,23
1867,1014,725,288,48,0,2,0,0,0,0,0,0,853,1,0
1868,1516,1406,100,10,17,8,89,44,12,4,5,1,1117,10,29
1869,10,9,0,0,1,0,0,0,0,0,0,0,7,1,0
1870,680,661,14,12,1,13,4,2,0,0,0,0,535,5,8
1871,1580,1280,288,97,8,6,173,22,132,26,66,0,1235,12,21
1872,772,607,163,24,0,2,39,138,1,0,1,0,577,2,20
1873,755,654,98,20,4,6,75,6,55,26,19,0,541,3,14
1874,699,674,23,22,0,6,1,1,0,0,0,0,621,2,2
1875,64,62,2,0,0,0,0,0,0,0,0,0,42,0,1
1876,458,447,10,0,2,3,7,0,0,0,0,0,245,1,16
1877,581,492,86,9,1,3,54,73,4,4,0,0,364,3,32
1878,460,371,84,7,1,1,23,77,0,0,0,0,303,5,8
1879,384,360,20,3,0,6,29,11,2,0,0,1,277,4,17
1880,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1881,710,692,13,1,4,2,5,9,0,0,0,0,595,5,13
1882,958,688,264,56,0,2,0,0,0,0,0,0,715,6,2
1883,368,346,20,18,0,8,0,1,0,0,0,0,287,2,3
1884,54,53,1,1,0,1,1,0,0,0,0,0,44,0,1
1885,393,388,5,1,4,1,7,1,0,0,0,0,289,0,10
1886,465,342,123,16,1,0,41,104,3,1,2,0,319,0,11
1887,930,786,140,5,1,3,27,134,1,0,0,0,752,4,23
1888,1892,1832,54,34,1,10,12,20,0,0,0,0,1581,6,17
1889,521,498,23,22,1,7,2,1,0,0,0,0,437,0,6
1890,27,26,1,1,0,0,0,0,0,0,0,0,22,0,0
1891,1836,1510,320,26,7,14,111,291,3,0,2,0,1415,6,33
1892,1047,970,75,23,0,5,11,42,0,0,0,0,962,2,6
1893,1216,1175,39,37,0,9,0,2,0,0,0,0,985,2,9
1894,385,374,11,6,1,2,1,0,0,0,0,0,327,0,5
1895,648,601,44,7,0,8,65,33,4,0,3,0,453,3,20
1896,132,117,14,3,1,0,14,6,4,1,2,0,91,1,3
1897,536,296,238,61,1,2,0,0,0,0,0,0,299,2,0
1898,197,179,18,2,2,0,6,14,0,0,0,0,144,0,3
1899,154,152,2,2,0,2,0,0,0,0,0,0,143,0,0
1900,93,87,4,2,0,1,2,1,1,0,0,0,76,2,3
1901,587,447,138,11,2,7,29,127,0,0,0,0,414,2,11
1902,1413,1201,208,16,0,17,112,192,0,0,0,0,1095,4,31
1903,547,392,155,23,0,0,0,0,0,0,0,0,501,0,1
1904,312,258,53,1,1,4,31,50,1,0,0,0,226,1,9
1905,935,914,18,16,2,6,1,2,0,0,0,0,746,3,19
1906,267,258,9,2,7,0,3,0,0,0,0,0,230,0,8
1907,525,498,25,24,4,2,2,1,0,0,0,0,466,2,6
1908,52,49,2,0,0,1,1,0,0,0,0,0,37,1,2
1909,97,89,8,5,0,0,10,0,3,1,2,0,60,0,7
1910,542,509,32,0,4,12,15,3,0,0,0,0,321,1,17
1911,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
1912,174,168,6,5,0,0,0,1,0,0,0,0,146,0,1
1913,62,59,3,0,0,0,2,3,0,0,0,0,44,0,1
1914,130,101,29,5,0,0,0,0,0,0,0,0,106,0,0
1915,237,205,32,6,1,2,37,1,17,6,7,1,181,0,8
1916,545,418,125,11,1,2,35,94,20,12,3,0,412,2,17
1917,1255,1043,208,42,0,2,0,0,0,0,0,0,1097,4,1
1918,1101,1058,36,33,11,14,14,2,1,1,0,0,874,7,16
1919,955,699,252,18,0,2,84,234,0,0,0,0,676,4,37
1920,1992,1907,70,61,16,39,44,4,5,0,3,0,1635,15,29
1921,1314,1207,97,26,20,9,64,19,50,28,6,0,1033,10,25
1922,508,490,16,11,1,4,4,2,2,0,0,0,427,2,4
1923,442,352,87,6,1,1,25,78,3,0,3,0,322,3,15
1924,46,39,5,0,0,0,0,0,0,0,0,0,25,2,1
1925,253,242,11,1,0,0,5,2,0,0,0,0,184,0,8
1926,34,34,0,0,0,0,0,0,0,0,0,0,27,0,0
1927,226,220,6,6,0,1,1,0,0,0,0,0,176,0,6
1928,1611,1322,287,57,1,9,16,230,0,0,0,0,1206,2,19
1929,426,380,46,2,2,2,7,8,1,0,1,0,301,0,9
1930,179,158,21,0,1,1,3,3,0,0,0,0,106,0,9
1931,539,533,6,4,0,1,1,2,0,0,0,0,492,0,6
1932,25,24,0,0,0,0,0,0,0,0,0,0,20,1,1
1933,217,189,27,0,3,0,5,2,0,0,0,0,153,1,6
1934,342,335,4,1,1,0,3,0,0,0,0,0,224,3,14
1935,353,329,24,6,0,1,10,18,0,0,0,0,306,0,4
1936,117,95,22,1,0,0,5,21,0,0,0,0,95,0,1
1937,1674,1564,103,66,2,19,7,13,0,0,0,0,1359,7,15
1938,1222,1165,55,46,0,9,3,8,0,0,0,0,978,2,7
1939,71,63,8,0,0,1,3,2,0,0,0,0,56,0,1
1940,216,193,20,0,1,0,1,0,0,0,0,0,145,3,4
1941,230,227,2,0,1,0,4,1,0,0,0,0,175,1,9
1942,57,57,0,0,0,0,0,0,0,0,0,0,50,0,1
1943,1037,979,56,15,12,4,64,11,29,14,6,0,813,2,25
1944,124,121,2,1,1,2,3,1,0,0,0,0,88,1,5
1945,395,372,21,0,2,4,21,1,0,0,0,0,258,2,11
1946,301,286,14,10,0,1,2,1,1,0,0,0,262,1,2
1947,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1948,552,534,17,6,5,3,18,5,5,4,0,0,418,1,13
1949,600,532,66,8,1,1,83,12,35,16,15,0,442,2,26
1950,258,240,17,11,1,3,1,6,0,0,0,0,206,1,4
1951,795,727,65,33,8,21,34,11,20,13,3,0,546,3,16
1952,14,13,1,0,0,0,0,0,0,0,0,0,11,0,1
1953,48,44,3,1,0,0,2,2,0,0,0,0,29,1,3
1954,18,18,0,0,0,0,0,0,0,0,0,0,12,0,0
1955,67,64,1,0,1,0,1,0,0,0,0,0,40,2,0
1956,413,395,13,2,4,0,9,4,0,0,0,0,271,5,14
1957,1121,771,348,68,0,5,0,0,0,0,0,0,839,2,1
1958,9,8,0,0,0,0,0,0,0,0,0,0,6,1,0
1959,339,326,13,12,0,7,1,1,0,0,0,0,292,0,1
1960,325,310,13,12,0,2,0,1,0,0,0,0,262,2,3
1961,937,863,69,42,1,1,6,18,0,0,0,0,781,5,3
1962,185,176,9,0,1,2,2,0,0,0,0,0,133,0,7
1963,1461,1418,37,29,1,7,2,2,0,0,0,0,1214,6,6
1964,89,66,23,1,0,2,3,22,0,0,0,0,61,0,0
1965,244,225,19,0,0,2,4,2,0,0,0,0,192,0,4
1966,1685,1590,91,35,6,9,13,3,0,0,0,0,1337,4,28
1967,106,97,7,2,0,0,2,5,0,0,0,0,69,2,7
1968,368,349,19,3,0,1,25,8,7,3,4,0,275,0,10
1969,1094,700,393,110,0,2,0,0,0,0,0,0,640,1,0
1970,864,781,73,3,0,14,63,68,2,0,1,0,656,10,17
1971,561,415,145,18,0,0,61,108,19,6,11,0,402,1,22
1972,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
1973,1030,877,152,11,0,1,52,139,2,0,1,0,885,1,28
1974,477,470,5,3,0,0,0,1,0,0,0,0,405,2,2
1975,1516,1474,37,35,2,5,2,2,0,0,0,0,1264,5,5
1976,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1977,463,449,9,0,1,2,27,4,0,0,0,0,319,5,13
1978,483,463,15,0,3,1,14,4,0,0,0,0,292,5,32
1979,211,170,40,2,0,1,16,34,4,4,0,0,162,1,5
1980,43,27,16,6,0,0,0,0,0,0,0,0,24,0,0
1981,14,13,0,0,0,0,0,0,0,0,0,0,10,1,0
1982,662,578,78,34,4,9,96,13,31,20,5,1,476,6,17
1983,33,30,2,2,0,1,0,0,0,0,0,0,28,1,0
1984,1025,796,222,23,1,12,73,188,9,3,2,0,654,7,24
1985,493,442,49,30,3,6,32,0,19,7,10,0,394,2,5
1986,1430,1094,332,21,0,6,63,311,0,0,0,0,1017,4,42
1987,353,344,8,2,6,1,9,0,3,1,2,0,273,1,12
1988,47,24,22,2,0,0,0,0,0,0,0,0,25,1,1
1989,1986,1951,34,30,0,19,2,4,0,0,0,0,1833,1,9
1990,1071,744,326,64,0,1,0,0,0,0,0,0,842,1,3
1991,235,220,15,7,0,1,0,8,0,0,0,0,197,0,2
1992,623,615,5,4,4,4,1,1,0,0,0,0,516,3,15
1993,1079,1046,25,20,8,16,18,5,0,0,0,0,863,8,12
1994,567,523,41,0,1,0,50,3,0,0,0,0,333,3,33
1995,32,31,1,1,0,0,3,0,0,0,0,0,24,0,1
1996,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,332,324,8,1,0,1,12,7,0,0,0,0,259,0,8
1998,2045,1984,57,49,1,1,3,3,0,0,0,0,1820,4,13
1999,37,37,0,0,0,1,0,0,0,0,0,0,28,0,0
2000,744,659,83,21,5,18,90,13,42,30,1,0,481,2,23
2001,1768,1312,453,136,2,8,0,0,0,0,0,0,1245,3,1
2002,14,14,0,0,1,1,0,0,0,0,0,0,14,0,0
2003,338,331,5,0,0,4,9,2,0,0,0,0,232,2,17
2004,48,43,5,0,0,0,2,0,0,0,0,0,25,0,2
2005,979,785,192,57,0,1,0,0,0,0,0,0,816,2,2
2006,197,188,9,4,0,0,9,1,4,1,3,0,148,0,6
2007,15,14,1,0,0,0,3,0,1,0,1,0,10,0,2
2008,718,700,17,16,0,13,4,1,0,0,0,0,635,1,8
2009,202,156,46,2,0,2,25,44,0,0,0,0,144,0,7
2010,279,266,12,0,3,1,18,8,1,0,0,0,170,1,14
2011,694,612,73,22,4,15,67,31,19,13,4,0,446,9,29
2012,600,355,243,76,0,3,0,0,0,0,0,0,386,2,0
2013,909,876,31,9,3,6,19,20,0,0,0,0,782,2,13
2014,204,191,13,3,2,5,16,1,9,5,0,0,158,0,4
2015,23,19,4,1,0,0,0,0,0,0,0,0,11,0,0
2016,1173,1149,19,9,2,25,0,8,0,0,0,0,931,5,7
2017,407,395,10,3,3,3,26,1,2,1,1,0,316,2,11
2018,637,530,101,31,2,4,110,10,57,28,24,1,416,6,32
2019,357,280,77,5,0,0,23,71,0,0,0,0,256,0,11
2020,1360,1267,87,74,3,6,18,12,0,0,0,0,1128,6,15
2021,173,171,0,0,1,3,12,0,0,0,0,0,117,2,7
2022,1032,606,423,115,0,1,0,0,0,0,0,0,649,3,0
2023,230,216,12,10,0,4,0,2,0,0,0,0,193,2,1
2024,152,143,9,0,0,4,7,2,0,0,0,0,99,0,5
2025,111,87,24,2,0,0,0,0,0,0,0,0,78,0,0
2026,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
2027,1079,1032,46,27,2,10,10,8,0,0,0,0,920,1,20
2028,796,763,27,18,7,5,8,5,3,2,0,0,677,6,7
2029,944,747,196,17,0,1,37,179,0,0,0,0,715,1,33
2030,895,821,65,22,9,15,70,3,40,10,19,0,623,9,21
2031,1139,1101,34,25,0,6,6,9,0,0,0,0,906,4,6
2032,54,54,0,0,1,0,3,0,0,0,0,0,46,0,1
2033,652,634,15,15,1,3,0,0,0,0,0,0,541,3,5
2034,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2035,1820,1553,265,27,1,4,69,210,28,7,19,0,1541,2,26
2036,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2037,236,224,10,0,4,0,3,0,0,0,0,0,167,2,7
2038,68,50,18,3,0,0,0,0,0,0,0,0,52,0,0
2039,510,447,60,17,2,2,60,7,29,10,14,0,324,3,11
2040,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
2041,24,24,0,0,0,0,0,0,0,0,0,0,17,0,1
2042,1586,1488,91,29,16,10,31,33,11,4,1,1,1241,7,44
2043,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2044,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
2045,937,908,27,25,1,4,0,2,0,0,0,0,896,2,4
2046,2149,1866,270,140,11,35,143,3,127,60,35,2,1799,13,37
2047,777,598,174,14,1,4,43,159,1,0,0,0,585,5,12
2048,32,24,7,1,0,0,0,6,0,0,0,0,20,1,3
2049,1214,1186,24,22,9,12,3,2,0,0,0,0,1032,4,10
2050,997,972,21,9,1,6,4,6,0,0,0,0,801,4,24
2051,364,306,58,0,0,1,13,58,0,0,0,0,291,0,6
2052,283,274,8,3,3,3,8,4,1,1,0,0,216,1,8
2053,1452,1402,50,37,1,14,1,11,0,0,0,0,1353,0,1
2054,1081,744,332,110,0,1,0,0,0,0,0,0,831,5,1
2055,505,484,18,2,2,1,20,3,11,7,0,0,401,3,19
2056,639,574,63,52,1,16,0,1,0,0,0,0,495,2,6
2057,2114,1936,175,31,2,11,39,144,0,0,0,0,1838,3,23
2058,399,388,9,8,0,3,5,1,0,0,0,0,330,2,4
2059,487,481,5,1,0,0,3,0,0,0,0,0,313,1,7
2060,1675,1421,243,64,20,20,236,19,139,64,62,0,1241,11,26
2061,460,364,95,10,2,2,48,69,16,2,13,0,292,1,22
2062,1012,824,183,9,0,5,101,174,0,0,0,0,723,5,51
2063,606,577,25,3,5,6,18,5,17,4,9,0,513,4,18
2064,936,907,27,3,3,9,31,13,1,0,0,0,785,2,14
2065,714,630,82,4,2,17,14,5,0,0,0,0,507,2,16
2066,1265,1023,241,24,0,7,115,216,1,0,1,0,935,1,37
2067,34,23,11,3,0,0,0,0,0,0,0,0,28,0,0
2068,1198,925,265,17,0,3,59,248,0,0,0,0,921,8,30
2069,42,38,4,0,0,0,0,0,0,0,0,0,26,0,5
2070,19,17,2,0,0,0,0,0,0,0,0,0,12,0,1
2071,1106,915,184,65,6,12,172,7,100,44,51,0,776,7,32
2072,682,564,118,10,1,5,54,93,15,8,6,0,521,0,14
2073,148,144,4,2,0,0,13,0,0,0,0,0,105,0,8
2074,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2075,609,430,178,7,0,0,41,171,0,0,0,0,434,1,30
2076,52,49,3,0,0,0,6,2,1,1,0,0,38,0,3
2077,39,32,7,0,0,1,0,0,0,0,0,0,31,0,0
2078,365,323,38,2,1,0,37,5,31,13,13,0,283,4,5
2079,101,93,7,0,1,0,2,2,0,0,0,0,67,1,3
2080,372,344,28,6,2,2,48,13,9,9,0,0,272,0,8
2081,3,1,2,0,0,0,0,2,0,0,0,0,2,0,0
2082,17,17,0,0,0,0,2,0,0,0,0,0,14,0,1
2083,1548,1526,21,17,3,11,0,4,0,0,0,0,1464,1,6
2084,525,419,104,4,0,5,26,99,0,0,0,0,363,2,11
2085,655,549,106,3,0,1,14,103,0,0,0,0,519,0,23
2086,372,331,40,12,1,2,40,8,16,5,4,1,237,1,12
2087,1975,1759,212,40,0,14,24,172,0,0,0,0,1725,4,17
2088,234,222,10,7,0,1,2,3,0,0,0,0,175,2,11
2089,842,794,45,26,1,2,23,7,6,1,1,0,718,3,11
2090,156,150,4,0,1,0,3,1,0,0,0,0,123,2,4
2091,244,221,23,1,1,0,19,7,15,10,2,0,205,0,6
2092,153,129,23,5,1,5,31,2,16,5,9,1,96,1,2
